epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,3259.14,1.00072,0.95962,1.3013,0.83716,0.68869,0.7857,0.52002,1.28419,0.97474,1.57124,0.000363346,0.000363346,0.000363346
37,3349.28,1.00402,0.94472,1.30293,0.83991,0.67864,0.77382,0.51911,1.27952,1.00908,1.57802,0.000357842,0.000357842,0.000357842
38,3439.6,0.99068,0.94096,1.29239,0.80879,0.70115,0.77633,0.51358,1.27802,1.0018,1.57942,0.000352337,0.000352337,0.000352337
39,3530.1,0.97469,0.90587,1.27491,0.78696,0.73095,0.77358,0.52504,1.25226,0.95673,1.55294,0.000346833,0.000346833,0.000346833
40,3620.39,0.96684,0.90607,1.27609,0.83633,0.68857,0.78807,0.53905,1.22468,0.94287,1.55192,0.000341328,0.000341328,0.000341328
41,3710.63,0.95571,0.89058,1.26743,0.83546,0.70102,0.78764,0.53787,1.24568,0.96252,1.53766,0.000335824,0.000335824,0.000335824
42,3800.78,0.93244,0.86706,1.25229,0.80909,0.72382,0.79219,0.54484,1.22781,0.91467,1.53777,0.00033032,0.00033032,0.00033032
43,3891.06,0.93157,0.86079,1.24903,0.82672,0.69538,0.78194,0.53438,1.2309,0.95563,1.53901,0.000324815,0.000324815,0.000324815
44,3981.35,0.92961,0.84101,1.24808,0.80528,0.74808,0.80743,0.56334,1.19185,0.86178,1.50353,0.000319311,0.000319311,0.000319311
45,4071.72,0.92581,0.8395,1.2398,0.81691,0.70163,0.78092,0.54448,1.21421,0.92167,1.50435,0.000313806,0.000313806,0.000313806
46,4162.08,0.90606,0.82303,1.23482,0.81478,0.71419,0.79187,0.55422,1.20525,0.8872,1.51785,0.000308302,0.000308302,0.000308302
47,4252.12,0.89369,0.80542,1.22062,0.84876,0.71363,0.80628,0.57415,1.16999,0.87431,1.48596,0.000302798,0.000302798,0.000302798
48,4342.42,0.88351,0.79853,1.21362,0.86298,0.72892,0.81641,0.58406,1.15586,0.86971,1.4687,0.000297293,0.000297293,0.000297293
49,4432.8,0.87938,0.78018,1.2068,0.81142,0.73288,0.79604,0.56839,1.17271,0.88747,1.48734,0.000291789,0.000291789,0.000291789
50,4522.89,0.86463,0.77711,1.2037,0.83018,0.70736,0.79861,0.57148,1.17284,0.85605,1.50416,0.000286284,0.000286284,0.000286284
51,4613.07,0.85845,0.75984,1.19763,0.85122,0.72536,0.80525,0.5839,1.13437,0.86551,1.46497,0.00028078,0.00028078,0.00028078
52,4703.33,0.86098,0.75713,1.19887,0.84574,0.72814,0.81204,0.58631,1.14947,0.86464,1.47528,0.000275276,0.000275276,0.000275276
53,4793.48,0.84642,0.74183,1.18917,0.88503,0.73451,0.82487,0.59494,1.12099,0.81513,1.46056,0.000269771,0.000269771,0.000269771
54,4883.61,0.84363,0.72938,1.18188,0.82725,0.75495,0.81996,0.59245,1.12214,0.82613,1.44927,0.000264267,0.000264267,0.000264267
55,4973.84,0.82465,0.72092,1.17521,0.86762,0.73725,0.82743,0.60194,1.11686,0.82577,1.4535,0.000258762,0.000258762,0.000258762
56,5064.09,0.82605,0.70971,1.17328,0.83772,0.74476,0.81596,0.60269,1.10904,0.81861,1.43575,0.000253258,0.000253258,0.000253258
57,5154.34,0.8137,0.69825,1.16557,0.85648,0.73249,0.81464,0.60585,1.08784,0.85712,1.4293,0.000247754,0.000247754,0.000247754
58,5244.65,0.80657,0.7009,1.16002,0.84545,0.74739,0.81936,0.60515,1.0917,0.81673,1.44013,0.000242249,0.000242249,0.000242249
59,5334.84,0.80579,0.6834,1.15806,0.87471,0.73039,0.82231,0.61335,1.0718,0.82637,1.40864,0.000236745,0.000236745,0.000236745
60,5425.17,0.7967,0.67863,1.15358,0.8541,0.74334,0.82151,0.6132,1.06722,0.81293,1.41078,0.00023124,0.00023124,0.00023124
61,5515.41,0.78315,0.67552,1.14895,0.82467,0.76409,0.82587,0.6104,1.07552,0.81065,1.41534,0.000225736,0.000225736,0.000225736
62,5605.46,0.77162,0.65613,1.14237,0.86691,0.73912,0.82683,0.62234,1.07197,0.81093,1.4141,0.000220232,0.000220232,0.000220232
63,5695.92,0.77512,0.65928,1.1369,0.85834,0.749,0.82723,0.61856,1.06971,0.79935,1.4151,0.000214727,0.000214727,0.000214727
64,5785.99,0.76198,0.64749,1.13335,0.87403,0.73765,0.82172,0.61859,1.0603,0.80822,1.41085,0.000209223,0.000209223,0.000209223
65,5875.96,0.76213,0.64104,1.1285,0.82714,0.76354,0.82581,0.6226,1.05989,0.80175,1.41106,0.000203718,0.000203718,0.000203718
66,5966.08,0.74002,0.62391,1.11996,0.84597,0.75404,0.8212,0.62335,1.05128,0.80822,1.40576,0.000198214,0.000198214,0.000198214
67,6056.06,0.74148,0.6209,1.12208,0.87023,0.7257,0.81978,0.62221,1.03703,0.7885,1.39593,0.00019271,0.00019271,0.00019271
68,6146.19,0.73239,0.6151,1.11098,0.90036,0.73169,0.82482,0.62903,1.03276,0.7982,1.38523,0.000187205,0.000187205,0.000187205
69,6236.42,0.73074,0.61118,1.11374,0.90282,0.7316,0.83085,0.62954,1.03032,0.77568,1.38768,0.000181701,0.000181701,0.000181701
70,6326.51,0.72356,0.60108,1.1076,0.87329,0.74765,0.83385,0.63372,1.02641,0.78206,1.39072,0.000176196,0.000176196,0.000176196
71,6416.71,0.70631,0.58325,1.09739,0.83866,0.75928,0.82454,0.63144,1.03429,0.77599,1.39762,0.000170692,0.000170692,0.000170692
72,6506.52,0.69329,0.57038,1.09132,0.8585,0.76717,0.82494,0.63811,1.01917,0.77456,1.38487,0.000165188,0.000165188,0.000165188
73,6596.48,0.70249,0.58391,1.09915,0.85917,0.76242,0.82836,0.63667,1.02488,0.75972,1.39106,0.000159683,0.000159683,0.000159683
74,6686.15,0.69962,0.57557,1.09115,0.85931,0.76523,0.83188,0.64766,1.01072,0.78258,1.38196,0.000154179,0.000154179,0.000154179
75,6776.01,0.69183,0.56238,1.08183,0.84843,0.77288,0.82847,0.64279,1.00784,0.77509,1.37413,0.000148674,0.000148674,0.000148674
76,6866.04,0.68563,0.55732,1.08224,0.87094,0.75913,0.82917,0.64447,1.00376,0.79703,1.37002,0.00014317,0.00014317,0.00014317
77,6955.97,0.67766,0.5557,1.08111,0.87242,0.76196,0.82896,0.64474,1.0158,0.77936,1.38662,0.000137666,0.000137666,0.000137666
78,7046.01,0.67134,0.54102,1.077,0.8647,0.75822,0.82547,0.64659,1.00433,0.78454,1.36898,0.000132161,0.000132161,0.000132161
79,7136.13,0.66505,0.53934,1.07186,0.87881,0.75274,0.83116,0.64374,1.00358,0.76892,1.37311,0.000126657,0.000126657,0.000126657
80,7226.31,0.65435,0.53602,1.06731,0.83976,0.77216,0.82961,0.64687,0.99507,0.75269,1.37281,0.000121152,0.000121152,0.000121152
81,7316.32,0.6501,0.52238,1.0619,0.85807,0.76462,0.83329,0.65115,0.98691,0.75779,1.36523,0.000115648,0.000115648,0.000115648
82,7406.34,0.65091,0.52769,1.06505,0.87011,0.75257,0.83353,0.65466,0.98416,0.75778,1.36176,0.000110144,0.000110144,0.000110144
83,7496.45,0.65121,0.52238,1.06568,0.86264,0.77205,0.8352,0.6586,0.97045,0.75014,1.35334,0.000104639,0.000104639,0.000104639
84,7586.53,0.63256,0.50949,1.05809,0.8806,0.75433,0.83216,0.65991,0.96325,0.74877,1.35344,9.91348e-05,9.91348e-05,9.91348e-05
85,7676.53,0.63801,0.51596,1.05772,0.88003,0.77019,0.83163,0.65906,0.96718,0.75348,1.36041,9.36304e-05,9.36304e-05,9.36304e-05
86,7766.52,0.62966,0.50056,1.04908,0.87521,0.77324,0.8333,0.66016,0.96293,0.75308,1.35842,8.8126e-05,8.8126e-05,8.8126e-05
87,7856.48,0.62166,0.49989,1.04833,0.8579,0.77694,0.83325,0.66006,0.95977,0.75901,1.35514,8.26216e-05,8.26216e-05,8.26216e-05
88,7946.33,0.62259,0.49834,1.05055,0.87957,0.75849,0.83387,0.66147,0.95949,0.7564,1.36041,7.71172e-05,7.71172e-05,7.71172e-05
89,8036.44,0.62119,0.49965,1.04785,0.87745,0.75334,0.83065,0.6588,0.9598,0.75562,1.35424,7.16128e-05,7.16128e-05,7.16128e-05
90,8126.45,0.6095,0.48424,1.03975,0.87649,0.76895,0.83385,0.66241,0.96266,0.75075,1.35774,6.61084e-05,6.61084e-05,6.61084e-05
91,8217.51,0.54859,0.35175,1.01007,0.87866,0.77066,0.83907,0.6629,0.95869,0.74192,1.35402,6.0604e-05,6.0604e-05,6.0604e-05
92,8307.03,0.52232,0.32326,0.99702,0.89035,0.76109,0.83459,0.66211,0.96236,0.7524,1.35675,5.50996e-05,5.50996e-05,5.50996e-05
93,8396.55,0.50825,0.31298,0.98193,0.8896,0.76055,0.83487,0.66538,0.95408,0.75173,1.35103,4.95952e-05,4.95952e-05,4.95952e-05
94,8486.17,0.49798,0.30944,0.97971,0.89626,0.75685,0.83531,0.66401,0.95398,0.75554,1.3534,4.40908e-05,4.40908e-05,4.40908e-05
95,8575.84,0.49096,0.30437,0.97502,0.90187,0.75571,0.83464,0.66605,0.9465,0.75991,1.34956,3.85864e-05,3.85864e-05,3.85864e-05
96,8665.44,0.48487,0.29957,0.97166,0.90293,0.75903,0.83174,0.66833,0.94562,0.76198,1.35157,3.3082e-05,3.3082e-05,3.3082e-05
97,8755.32,0.47649,0.2937,0.96625,0.90616,0.75598,0.83515,0.67079,0.94415,0.76173,1.35007,2.75776e-05,2.75776e-05,2.75776e-05
98,8845.09,0.47208,0.28849,0.96143,0.90521,0.75799,0.83358,0.67052,0.94175,0.76347,1.34866,2.20732e-05,2.20732e-05,2.20732e-05
99,8934.61,0.46644,0.28654,0.95683,0.89387,0.76135,0.83626,0.67304,0.93747,0.76003,1.34526,1.65688e-05,1.65688e-05,1.65688e-05
100,9024.1,0.4642,0.28852,0.96003,0.8907,0.76242,0.83384,0.67458,0.93721,0.7604,1.34826,1.10644e-05,1.10644e-05,1.10644e-05
